Energy,Coeff
0.33267555,17656.54729048975
0.33433893,17389.7543303748
0.33601062,17212.197333065335
0.33769068,16975.832867700476
0.33937913,16857.81227635969
0.34107602,16666.258003961786
0.3427814,16372.111485312795
0.34449531,16195.943854822417
0.34621779,15946.782717985803
0.34794888,15727.332204065488
0.34968862,15595.840240337035
0.35143706,15420.725127857248
0.35319425,15274.976601810167
0.35496022,15085.748507950691
0.35673502,14896.796613057622
0.3585187,14751.636441803039
0.36031129,14548.685271427561
0.36211285,14403.914704829349
0.36392341,14187.061964700972
0.36574303,14085.988200141548
0.36757174,13912.902277317036
0.3694096,13754.443224675299
0.37125665,13596.177898070076
0.37311293,13481.197251310034
0.3749785,13337.614908329151
0.37685339,13092.837087265858
0.37873766,12955.57930692026
0.38063135,12768.682811192248
0.3825345,12644.259807259748
0.38444718,12457.886508955522
0.38636941,12346.212604139442
0.38830126,12135.579165223973
0.39024276,12061.333312149112
0.39219398,11900.637522613886
0.39415495,11789.522764007399
0.39612572,11616.898445834056
0.39810635,11542.998727298012
0.40009688,11419.941796330837
0.40209737,11309.307121511554
0.40410785,11198.782646707561
0.40612839,11076.106654907891
0.40815904,10965.81410515414
0.41019983,10880.106739462504
0.41225083,10782.236459000209
0.41431208,10672.235479619121
0.41638364,10574.548295336313
0.41846556,10464.75291399326
0.42055789,10342.885330869338
0.42266068,10221.151447808592
0.42477398,10184.657310567796
0.42477688,10184.657310567796
0.42582312,10136.017124241345
0.42689785,10050.94806986234
0.42903234,9953.806086612209
0.4311775,9856.749073399817
0.43333339,9747.661314378694
0.43550006,9650.784369859366
0.43767756,9529.807010208286
0.43986595,9421.040045171367
0.44206528,9276.183075145977
0.4442756,9071.292211979464
0.44649698,8999.068024174305
0.44872947,8890.81981120747
0.45097311,8854.760528017217
0.45322798,8698.960651684818
0.45549412,8624.655439224838
0.45777159,8518.603686058563
0.46006045,8433.845609640948
0.46236075,8338.58113393225
0.46467255,8243.410039524946
0.46699592,8106.105168687599
0.4693309,7937.380685482031
0.47167755,7863.655825119821
0.47403594,7768.948904551909
0.47640612,7737.400449239274
0.47878815,7569.314935939307
0.48118209,7453.924713932387
0.483588,7401.519914057881
0.48600594,7338.6714684257995
0.48843597,7244.475014819919
0.49087815,7213.096494631784
0.4909216,7213.096494631784
0.49227841,7160.821486439335
0.49333254,7119.021735338253
0.4957992,7087.683727522896
0.4982782,6993.730348508688
0.50076959,6920.718303107106
0.50327344,6816.51053269716
0.5057898,6670.864907145799
0.50831875,6594.728031619957
0.51086035,6476.441035175878
0.51341465,6341.476107566083
0.51598172,6290.924660095858
0.51856163,6215.159123641528
0.52115444,6189.920359391419
0.52376021,6055.451948751446
0.52637901,5963.139771145909
0.52901091,5921.2159312463045
0.53165596,5854.18481917127
0.53431424,5795.5800118559355
0.53698581,5762.111392875832
0.53967074,5695.217388270603
0.5423691,5661.791977837047
0.54508094,5586.637355334698
0.54780635,5536.574642485685
0.55054538,5444.876723677625
0.5532981,5394.905268192678
0.5560646,5295.058703232114
0.55884492,5220.25791989326
0.56163914,5153.828755017704
0.56444734,5070.872113257935
0.56726958,5004.570533221583
0.57010592,4946.603040358418
0.57295645,4905.224159034412
0.57582123,4855.598582031863
0.57870034,4797.742120290605
0.58159384,4772.959680421883
0.58450181,4748.185145217545
0.58742432,4690.408608461362
0.59036144,4579.066958024755
0.59331325,4516.572481011774
0.59410753,4495.754390160565
0.59589253,4454.138284839088
0.59627982,4447.204867920645
0.59926122,4370.986259383038
0.60225752,4336.371084709043
0.60526881,4260.282799229701
0.60829515,4184.283852634139
0.61133663,4149.768353719824
0.61439331,4101.477555310204
0.61746528,4073.8989807216
0.6205526,4025.6647319294484
0.62365537,3991.233690328015
0.62677364,3977.466400351569
0.62990751,3915.549807202454
0.63305705,3867.433371591909
0.63622234,3798.7575947724117
0.63940345,3737.011634053884
0.64260046,3675.3245194973338
0.64581347,3641.0792863932093
0.64904253,3613.6961390444517
0.65228775,3572.6431269408117
0.65554919,3552.1263809567095
0.65882693,3511.112388510231
0.66212107,3442.8134335815366
0.66543167,3395.047009500123
0.66875883,3326.870351016412
0.67210262,3320.8328216406103
0.67546314,3261.961623798931
0.67884045,3220.788923103974
0.68223466,3156.150635006243
0.68564583,3120.9251026227507
0.68907406,3097.453833466673
0.69251943,3068.1287037389316
0.69598202,3044.6797551057507
0.69946194,3021.240713084032
0.70295924,2950.9829430698883
0.70647404,2915.887394209418
0.71000641,2851.6031580140675
0.71355644,2828.245527255326
0.71712423,2775.726784994119
0.72070985,2734.9132177621777
0.7243134,2699.9540410287677
0.72793496,2635.919373824378
0.73157464,2583.5822906745507
0.73523251,2554.527452806941
