Energy,Coeff
3.2340374,688.813754446972
3.2502076,680.1563494119935
3.2664587,669.6719192605468
3.282791,660.1091244339563
3.2992049,650.9352254095959
3.3157009,642.4672486818012
3.3322794,633.6836697261136
3.3489408,629.3056719754643
3.3656856,618.0053961693887
3.382514,610.9477824731714
3.3994265,602.7562145009204
3.4164237,595.8877396316542
3.4335058,587.1778694831706
3.4506733,578.0703996019613
3.4679267,569.9824715223232
3.4852663,562.5904270576774
3.5026927,555.118878338414
3.5202061,553.0920889392672
3.5378072,544.9228942114898
3.5554962,538.4419737260228
3.5732737,530.4256789634985
3.59114,523.4521158223287
3.6090957,516.2083896359931
3.6271412,509.35372963650343
3.6452769,501.14794925213874
3.6635033,493.9424386120713
3.6818208,487.5160784881289
3.7002299,480.6051881172948
3.7187311,474.87562212051785
3.7373247,467.7339287728167
3.7560114,460.63971945991733
3.7747914,453.9244557625065
3.7936654,448.0452049471576
3.8126337,441.5174618655949
3.8316969,439.4153088942744
3.8508554,433.19687619224203
3.8701096,427.58390578449485
3.8894602,421.3934522050747
3.9089075,414.5475147990129
3.928452,408.49892225783793
3.9480943,403.141725785666
3.9678347,397.77660614280035
3.9876739,392.9239932146866
4.055024,373.3321771237426
4.334821,313.32786565555926
4.633924,260.63103412005034
4.953664,217.05329002857314
5.295467,180.0289482710323
5.660855,148.43820481307714
6.051453,123.16055450612929
6.469004,101.69522094955065
6.915365,84.61034452621227
7.392525,69.21507389016949
7.902609,57.57905344187612
8.44789,47.12503730798031
9.030794,38.96807872784196
9.653919,32.540415258787895
10.00266,29.32040675739254
10.15577,27.940472322576124
10.19659,27.62737130908312
10.25783,27.307464642042483
10.32004,26.836568918378102
10.41094,26.19620409942055
11.03212,22.02923318366705
11.31312,20.393719486155355
11.48628,19.545652204596436
11.53246,19.255278228978653
11.60172,18.8491979897568
11.77488,18.019179631719986
11.79334,17.907372190181775
11.8578,17.596666913613856
12.0393,17.04028499247438
12.0877,16.768855388511444
12.1603,16.448163837805662
12.3418,15.770722369886656
12.60708,14.701783908286588
13.47697,11.993097047292688
14.40688,9.838816869279077
15.40095,8.040678243095604
16.46362,6.5686010952177
17.59961,5.369099542391915
18.81398,4.367153856887344
20.11215,3.5980552806815926
21.49988,2.9374641078099164
22.98338,2.419884331589065
24.56923,2.004363519906324
26.2645,1.6526184631709724
28.07676,1.3707846792376517
30.01405,1.129996960351882
32.08502,0.9443289601022489
34.29889,0.790476813250549
36.66551,0.6614026364446378
39.19543,0.5543875055898649
41.89992,0.4741323228509318
44.79101,0.40532549676606916
47.88159,0.34497557865578393
51.18542,0.2965563355512561
54.71721,0.25466636918161384
58.4927,0.22068677282976626
62.5287,0.1967848488767241
66.84318,0.1751092010085823
68.1345,0.16976998611670033
69.17738,0.16589698759850405
69.45548,0.16521938346589057
69.87263,0.1626892225073379
70.9155,0.15926735091129832
71.45536,0.15701744765016498
76.38578,0.14131672543991874
81.6564,0.1304530684129626
87.29069,0.1204907517382908
93.31374,0.11117246235906152
99.75239,0.1026882362659806
106.6353,0.0961988540151623
113.9931,0.08957450637040304
121.8587,0.0850069695727043
130.2669,0.08170699427011732
139.2553,0.07814720411056952
148.864,0.07562664547075451
159.1356,0.07278265734264693
170.1159,0.06816366395592037
181.8539,0.06604743755003681
194.4018,0.06403541512035756
207.8156,0.0622312898622737
222.1548,0.06044821089050224
237.4835,0.05664850065171521
253.8699,0.05568590298636343
271.3869,0.054277929768474766
290.1126,0.052966562649646366
310.1304,0.05143262887140213
331.5294,0.04866065140926164
354.4049,0.04735695372818404
378.8588,0.04616271676758619
405.0001,0.04498691635027449
432.9451,0.04319879321950881
