Energy,Optimal_Thickness,AtCoefficient
0.58159384,3.7374575529103275e-05,9107.844669482629
0.58450181,4.278173777014688e-05,9018.22625659379
0.58742432,4.119246938112745e-05,8952.418223905037
0.59036144,3.876750031974302e-05,8898.262202245292
0.59331325,4.436645187903135e-05,8812.584019428316
0.59410753,4.2718168881086375e-05,8804.28583130531
0.59589253,4.0203369656392526e-05,8767.814166241458
0.59627982,4.1255753497583525e-05,8758.16541713517
0.59926122,3.906210452678439e-05,8906.804866229919
0.60225752,4.471340982357523e-05,8824.377599699907
0.60526881,4.305238312148868e-05,8771.082556918329
0.60829515,4.051792236550615e-05,8704.802267598146
0.61133663,4.6369676611625095e-05,8623.256264742191
0.61439331,4.464697068536483e-05,8567.125996308207
0.61746528,4.617890761012086e-05,8492.281007480418
0.6205526,4.405458849236964e-05,8430.185272160985
0.62365537,4.1423381748202114e-05,8378.277128807475
0.62677364,4.740433115852704e-05,8296.79101017319
0.62990751,4.56431627004676e-05,8239.133455521769
0.63305705,4.295616824689339e-05,8181.174377406138
0.63622234,4.916006265665032e-05,8097.8012240657745
0.63940345,4.733368951932334e-05,8047.893231984763
0.64260046,4.895781374541991e-05,7974.192021952857
0.64581347,4.670565956755382e-05,7919.441030728156
0.64904253,4.3916114808412795e-05,7864.017696544163
0.65228775,5.0256979553926614e-05,7786.261456485263
0.65554919,4.8389829337383734e-05,7731.468578385017
0.65882693,4.554113973425023e-05,7678.497494316456
0.66212107,5.2118365630829275e-05,7600.910143053981
0.66543167,5.0182086915841625e-05,7547.211700345451
0.66875883,4.722789022113543e-05,7489.330934057262
0.67210262,4.846415148345199e-05,7426.10479395965
0.67546314,4.5887217916387534e-05,7372.756880437642
0.67884045,5.252594567587263e-05,7302.303546616898
0.68223466,5.0574696628568464e-05,7243.491987924932
0.68564583,4.759740304904416e-05,7191.483508183557
0.68907406,5.4471603134722695e-05,7118.81536696621
0.69251943,5.244789798104995e-05,7066.524977739128
0.69598202,4.936031401773162e-05,7016.725751592187
0.69946194,5.6489119801945024e-05,6945.428059015972
0.70295924,5.439046074201267e-05,6896.369612574735
0.70647404,5.118851898917405e-05,6843.509552442212
0.71000641,5.8581361144155204e-05,6772.80089677254
0.71355644,5.640497204941574e-05,6724.116296990155
0.71712423,5.308443692967519e-05,6670.032042170504
0.72070985,5.4474002135764595e-05,6611.968107807276
0.7243134,5.157751307448596e-05,6561.868197990986
0.72793496,5.9039483604856954e-05,6497.596675225478
0.73157464,5.684626776352421e-05,6444.167927268984
0.73523251,5.349977160408595e-05,6397.70687360964
0.73890867,6.122641446663128e-05,6331.462660954522
0.74260322,5.8951757519403615e-05,6284.931559811852
0.74631623,5.548129429527007e-05,6236.405853937682
0.75004781,6.349411551730865e-05,6171.341384484393
0.75379805,6.113520992185975e-05,6124.6880872222755
0.75756704,5.753620784416356e-05,6079.996389321421
0.76135488,6.584580755885838e-05,6016.9595809099765
0.76516165,6.33995329297529e-05,5970.552697829518
0.76898746,5.9667231183659344e-05,5922.9790093265465
0.7728324,6.828460145879574e-05,5858.543758921709
0.77669656,6.574772182590621e-05,5815.655002445358
0.78058004,6.800367248011732e-05,5758.688692211234
0.78448294,6.487537194197247e-05,5715.155523283711
0.78840536,6.100062195506161e-05,5668.324893319534
0.79234738,6.980824746785332e-05,5609.823965000034
0.79630912,6.72147274128683e-05,5566.584635900072
0.80029067,6.325782370437421e-05,5525.075468777969
0.80429212,7.239376098344794e-05,5464.2741590576925
0.80831358,6.970421965202835e-05,5422.803174100757
0.81235515,6.560076385816236e-05,5377.7186320034625
0.81641693,7.507507766965911e-05,5320.278836743055
0.82049901,7.228592123601293e-05,5280.637833495998
0.8246015,7.476621206243029e-05,5229.2613073651955
0.82872451,7.132682161629909e-05,5187.97204268353
0.83286813,6.706675199586826e-05,5145.689521209006
0.83703248,7.675024073757394e-05,5090.204675371394
0.84121764,7.389881134637641e-05,5046.0667646289585
0.84542373,6.954841833096414e-05,5008.084621078861
0.84965084,7.959286738915287e-05,4955.236722797044
0.8538991,7.663586800659183e-05,4916.476742162278
0.85816859,7.212434921821033e-05,4874.141918466603
0.86245944,8.254082423701884e-05,4819.678163923452
0.86677173,7.94743036538216e-05,4784.499464030815
0.87110559,7.47956874465794e-05,4741.038403316913
0.87546112,7.675357738292729e-05,4699.457959888681
0.87983843,7.267243980192896e-05,4659.322303672055
0.88423762,8.318631633159057e-05,4611.120684258508
0.88865881,8.009608695252546e-05,4570.967769054392
0.8931021,7.538089177933152e-05,4535.02680343558
0.89756761,8.626769020810445e-05,4483.705142834171
0.90205545,8.306271074682809e-05,4445.283248743337
0.90656573,7.817284664313572e-05,4410.247269855547
0.91109856,8.946286884837988e-05,4359.5031465771035
0.91565405,8.61391834927846e-05,4322.225298310903
0.92023232,8.106820883255471e-05,4287.796892086163
0.92483348,9.277639034514895e-05,4240.340885129989
0.92945765,8.932960248886136e-05,4204.768621804971
0.93410494,8.407080930947889e-05,4169.866897874071
0.93877546,9.621263789408679e-05,4123.086197865604
0.9434693400000002,9.263818807252099e-05,4090.9974741568444
0.94818668,8.718461996057433e-05,4055.0858170669585
0.95292762,9.977615701689866e-05,4009.683042022564
0.95769226,9.606931689223461e-05,3978.074426530045
0.96248072,9.936566895240979e-05,3937.1213214491027
0.96729312,9.479465588325781e-05,3904.729371977264
0.97212959,8.913294511925005e-05,3871.797156348004
0.97699023,0.00010200247949942255,3828.212157159923
0.98187519,9.821287747049645e-05,3793.802323793479
0.98678456,9.243112525572094e-05,3763.5353134555503
0.99171848,0.00010578038252572852,3721.154298484706
0.99667708,0.00010185047603943103,3688.7010167771477
